    N   =   10000
   0.0011562134  -0.0079948426  1.4967318E-05
   0.0012433101  -0.0079792195  1.2741497E-05
   0.0013299968  -0.0079623597  1.0520656E-05
   0.0014162551  -0.0079443167  8.3051776E-06
   0.0015020798  -0.0079251425  6.0951626E-06
   0.0015874740  -0.0079048802  3.8911670E-06
   0.0016724348  -0.0078835713  1.6944848E-06
   0.0017569739  -0.0078612804 -4.9722072E-07
   0.0018411464  -0.0078380555 -2.6897896E-06
   0.0019250138  -0.0078139048 -4.8876138E-06
   0.0020086262  -0.0077888121 -7.0932435E-06
   0.0020920195  -0.0077627465 -9.3078738E-06
   0.0021752162  -0.0077356679 -1.1531575E-05
   0.0022582258  -0.0077075288 -1.3763205E-05
   0.0023410404  -0.0076782716 -1.5999547E-05
   0.0024236164  -0.0076478413 -1.8234431E-05
   0.0025058931  -0.0076162253 -2.0463695E-05
   0.0025878359  -0.0075834275 -2.2686903E-05
   0.0026694173  -0.0075494434 -2.4903536E-05
   0.0027506052  -0.0075142667 -2.7112459E-05
   0.0028313637  -0.0074778954 -2.9312368E-05
   0.0029116566  -0.0074403330 -3.1502134E-05
   0.0029914507  -0.0074015863 -3.3680837E-05
   0.0030707143  -0.0073616566 -3.5846679E-05
   0.0031493927  -0.0073205427 -3.7994958E-05
   0.0032274201  -0.0072782858 -4.0122728E-05
   0.0033047664  -0.0072349500 -4.2231593E-05
   0.0033814285  -0.0071905921 -4.4324676E-05
   0.0034574189  -0.0071452575 -4.6405548E-05
   0.0035327607  -0.0070989781 -4.8478049E-05
   0.0036074834  -0.0070517710 -5.0546154E-05
   0.0036816211  -0.0070036358 -5.2613735E-05
   0.0037552062  -0.0069545436 -5.4683070E-05
   0.0038282339  -0.0069044373 -5.6751397E-05
   0.0039006595  -0.0068532855 -5.8814739E-05
   0.0039724418  -0.0068010817 -6.0871529E-05
   0.0040435436  -0.0067478245 -6.2920767E-05
   0.0041139262  -0.0066935172 -6.4961250E-05
   0.0041835492  -0.0066381701 -6.6991663E-05
   0.0042523741  -0.0065818031 -6.9010998E-05
   0.0043203716  -0.0065244442 -7.1019098E-05
   0.0043875286  -0.0064661130 -7.3015818E-05
   0.0044538143  -0.0064068057 -7.4996776E-05
   0.0045191692  -0.0063465438 -7.6956180E-05
   0.0045835447  -0.0062853788 -7.8890834E-05
   0.0046469098  -0.0062233733 -8.0799246E-05
   0.0047092492  -0.0061605954 -8.2680984E-05
   0.0047705636  -0.0060971167 -8.4536677E-05
   0.0048308719  -0.0060330103 -8.6368392E-05
   0.0048902194  -0.0059683467 -8.8180429E-05
   0.0049486871  -0.0059031701 -8.9978777E-05
   0.0050063527  -0.0058374681 -9.1765660E-05
   0.0050632599  -0.0057712144 -9.3540533E-05
   0.0051194422  -0.0057043819 -9.5303593E-05
   0.0051749246  -0.0056369354 -9.7055278E-05
   0.0052297184  -0.0055688323 -9.8795589E-05
   0.0052838182  -0.0055000290 -0.00010052395
   0.0053372025  -0.0054304890 -0.00010223962
   0.0053898440  -0.0053601927 -0.00010394305
   0.0054417337  -0.0052891237 -0.00010563664
   0.0054928535  -0.0052172348 -0.00010731930
   0.0055431478  -0.0051444854 -0.00010898658
   0.0055925474  -0.0050708589 -0.00011063426
   0.0056409818  -0.0049963577 -0.00011225871
   0.0056883801  -0.0049209987 -0.00011385669
   0.0057346723  -0.0048448139 -0.00011542519
   0.0057797896  -0.0047678543 -0.00011696176
   0.0058236754  -0.0046901996 -0.00011846622
   0.0058663178  -0.0046119450 -0.00011994259
   0.0059077320  -0.0045331542 -0.00012139364
   0.0059479262  -0.0044538794 -0.00012281979
   0.0059869153  -0.0043741748 -0.00012422177
   0.0060247261  -0.0042940883 -0.00012560104
   0.0060613942  -0.0042136541 -0.00012695927
   0.0060969541  -0.0041328901 -0.00012829763
   0.0061314293  -0.0040518032 -0.00012961645
   0.0061648317  -0.0039704092 -0.00013091662
   0.0061971952  -0.0038887326 -0.00013220254
   0.0062285644  -0.0038067630 -0.00013347719
   0.0062589588  -0.0037244721 -0.00013474000
   0.0062883797  -0.0036418344 -0.00013598900
   0.0063168182  -0.0035588298 -0.00013722165
   0.0063442585  -0.0034754417 -0.00013843494
   0.0063706769  -0.0033916562 -0.00013962514
   0.0063960353  -0.0033074643 -0.00014078744
   0.0064202804  -0.0032228836 -0.00014191757
   0.0064433850  -0.0031379644 -0.00014301609
   0.0064653494  -0.0030527404 -0.00014408444
   0.0064861686  -0.0029672340 -0.00014512228
   0.0065058343  -0.0028814711 -0.00014612885
   0.0065243420  -0.0027954832 -0.00014710375
   0.0065416959  -0.0027093030 -0.00014804717
   0.0065579089  -0.0026229575 -0.00014895948
   0.0065729923  -0.0025364622 -0.00014984026
   0.0065869433  -0.0024498395 -0.00015068894
   0.0065997813  -0.0023631328 -0.00015150972
   0.0066115528  -0.0022763592 -0.00015230825
   0.0066222974  -0.0021895078 -0.00015308836
   0.0066320391  -0.0021025549 -0.00015385226
   0.0066407882  -0.0020154718 -0.00015460106
   0.0066485433  -0.0019282280 -0.00015533493
   0.0066552931  -0.0018407900 -0.00015605280
   0.0066610068  -0.0017531180 -0.00015675103
   0.0066656167  -0.0016651903 -0.00015742370
   0.0066690597  -0.0015770321 -0.00015806857
   0.0066712978  -0.0014886755 -0.00015868565
   0.0066722985  -0.0014001493 -0.00015927447
   0.0066720286  -0.0013114860 -0.00015983402
   0.0066704570  -0.0012227258 -0.00016036319
   0.0066675594  -0.0011339167 -0.00016086114
   0.0066633224  -0.0010451092 -0.00016132715
   0.0066577367 -0.00095634372 -0.00016175890
   0.0066507713 -0.00086766916 -0.00016215169
   0.0066424099 -0.00077917497 -0.00016250460
   0.0066326783 -0.00069095417 -0.00016282034
   0.0066216286 -0.00060308279 -0.00016310267
   0.0066093278 -0.00051561680 -0.00016335565
   0.0065958515 -0.00042859142 -0.00016358345
   0.0065812789 -0.00034202137 -0.00016379027
   0.0065656922 -0.00025589771 -0.00016398000
   0.0065491635 -0.00017017406 -0.00016415392
   0.0065317157 -8.4785073E-05 -0.00016430833
   0.0065133459  3.0584157E-07 -0.00016444048
   0.0064940544  8.5124431E-05 -0.00016454954
   0.0064738385  0.00016969713 -0.00016463489
   0.0064526875  0.00025404906 -0.00016469575
   0.0064305830  0.00033819998 -0.00016473127
   0.0064075028  0.00042216076 -0.00016474107
   0.0063834299  0.00050593580 -0.00016472570
   0.0063583520  0.00058954525 -0.00016468445
   0.0063322195  0.00067301770 -0.00016461198
   0.0063049617  0.00075634231 -0.00016450340
   0.0062765197  0.00083947911 -0.00016435624
   0.0062468496  0.00092237233 -0.00016416952
   0.0062159228   0.0010049550 -0.00016394342
   0.0061837284   0.0010871518 -0.00016367936
   0.0061502770   0.0011688827 -0.00016338052
   0.0061156110   0.0012500700 -0.00016305258
   0.0060798049   0.0013306727 -0.00016270153
   0.0060429126   0.0014106944 -0.00016232849
   0.0060049626   0.0014901371 -0.00016193325
   0.0059659796   0.0015690006 -0.00016151625
   0.0059259836   0.0016472879 -0.00016107795
   0.0058849876   0.0017250047 -0.00016061837
   0.0058429953   0.0018021544 -0.00016013711
   0.0058000037   0.0018787310 -0.00015963397
   0.0057560187   0.0019547136 -0.00015911068
   0.0057110714   0.0020300961 -0.00015856986
   0.0056651721   0.0021049032 -0.00015800944
   0.0056183036   0.0021791485 -0.00015742535
   0.0055704420   0.0022528292 -0.00015681384
   0.0055215631   0.0023259309 -0.00015617159
   0.0054716427   0.0023984296 -0.00015549545
   0.0054206565   0.0024702901 -0.00015478250
   0.0053685823   0.0025414595 -0.00015403072
   0.0053154184   0.0026118582 -0.00015324146
   0.0052612124   0.0026814122 -0.00015241955
   0.0052060216   0.0027500858 -0.00015156733
   0.0051498960   0.0028178532 -0.00015068583
   0.0050928896   0.0028846960 -0.00014977665
   0.0050350595   0.0029506088 -0.00014884175
   0.0049764594   0.0030156031 -0.00014788290
   0.0049171307   0.0030797043 -0.00014690107
   0.0048570932   0.0031429409 -0.00014589641
   0.0047963578   0.0032053206 -0.00014487096
   0.0047349609   0.0032668523 -0.00014382979
   0.0046729320   0.0033275769 -0.00014277511
   0.0046102739   0.0033875399 -0.00014170646
   0.0045469727   0.0034467800 -0.00014062236
   0.0044830040   0.0035053272 -0.00013952077
   0.0044183348   0.0035632046 -0.00013839904
   0.0043529213   0.0036204287 -0.00013725353
   0.0042867010   0.0036770017 -0.00013607936
   0.0042196043   0.0037328835 -0.00013487357
   0.0041516002   0.0037880091 -0.00013363780
   0.0040826756   0.0038423270 -0.00013237301
   0.0040128171   0.0038957848 -0.00013107894
   0.0039420184   0.0039483207 -0.00012975536
   0.0038702877   0.0039998670 -0.00012840267
   0.0037976513   0.0040503577 -0.00012702189
   0.0037241497   0.0040997390 -0.00012561396
   0.0036498206   0.0041479719 -0.00012417848
   0.0035746951   0.0041950031 -0.00012271621
   0.0034988403   0.0042407744 -0.00012123255
   0.0034223409   0.0042852613 -0.00011973273
   0.0033452744   0.0043284648 -0.00011822025
   0.0032677074   0.0043703996 -0.00011669735
   0.0031896977   0.0044110898 -0.00011516535
   0.0031112951   0.0044505683 -0.00011362477
   0.0030325394   0.0044888806 -0.00011207467
   0.0029534429   0.0045260853 -0.00011051094
   0.0028739825   0.0045622151 -0.00010892875
   0.0027941495   0.0045972724 -0.00010732741
   0.0027139472   0.0046312651 -0.00010570718
   0.0026333740   0.0046642051 -0.00010406761
   0.0025524212   0.0046961009 -0.00010240786
   0.0024710760   0.0047269525 -0.00010072713
   0.0023893283   0.0047567512 -9.9024989E-05
   0.0023071747   0.0047854871 -9.7300957E-05
   0.0022246032   0.0048131590 -9.5552183E-05
   0.0021415800   0.0048397397 -9.3775054E-05
   0.0020580980   0.0048651676 -9.1970697E-05
   0.0019741840   0.0048893855 -9.0142764E-05
   0.0018898816   0.0049123510 -8.8295517E-05
   0.0018052426   0.0049340371 -8.6433330E-05
   0.0017203221   0.0049544300 -8.4560575E-05
   0.0016351779   0.0049735282 -8.2681659E-05
   0.0015498719   0.0049913494 -8.0800477E-05
   0.0014644481   0.0050079447 -7.8917052E-05
   0.0013789036   0.0050233601 -7.7027823E-05
   0.0012932293   0.0050376108 -7.5131311E-05
   0.0012074234   0.0050507047 -7.3227325E-05
   0.0011214843   0.0050626483 -7.1315677E-05
   0.0010354077   0.0050734450 -6.9395962E-05
  0.00094918717   0.0050830917 -6.7467804E-05
  0.00086281940   0.0050915763 -6.5531427E-05
  0.00077631508   0.0050988859 -6.3587836E-05
  0.00068968353   0.0051050320 -6.1635175E-05
  0.00060289646   0.0051100192 -5.9667805E-05
  0.00051592309   0.0051138146 -5.7681833E-05
  0.00042875090   0.0051163654 -5.5675526E-05
  0.00034138680   0.0051176099 -5.3648603E-05
  0.00025385745   0.0051174828 -5.1602063E-05
  0.00016620953   0.0051159202 -4.9538318E-05
  7.8512142E-05   0.0051128626 -4.7461736E-05
 -9.1329947E-06   0.0051082672 -4.5379136E-05
 -9.6608945E-05   0.0051021460 -4.3295537E-05
 -0.00018383567   0.0050945436 -4.1211388E-05
 -0.00027075423   0.0050855024 -3.9126926E-05
 -0.00035731376   0.0050750671 -3.7042885E-05
 -0.00044347339   0.0050632877 -3.4959908E-05
 -0.00052920517   0.0050502171 -3.2878262E-05
 -0.00061449541   0.0050359053 -3.0797949E-05
 -0.00069934029   0.0050203899 -2.8719656E-05
 -0.00078372397   0.0050036967 -2.6646533E-05
 -0.00086761994   0.0049858786 -2.4580637E-05
 -0.00095103855   0.0049670035 -2.2519360E-05
  -0.0010340152   0.0049471202 -2.0459099E-05
  -0.0011165940   0.0049262576 -1.8396520E-05
  -0.0011988232   0.0049044277 -1.6328491E-05
  -0.0012807532   0.0048816254 -1.4252013E-05
  -0.0013624348   0.0048578255 -1.2164409E-05
  -0.0014439120   0.0048329738 -1.0064523E-05
  -0.0015251923   0.0048069853 -7.9557102E-06
  -0.0016062338   0.0047797955 -5.8430357E-06
  -0.0016869927   0.0047513676 -3.7287917E-06
  -0.0017674245   0.0047216708 -1.6147272E-06
  -0.0018474769   0.0046906816  4.9704122E-07
  -0.0019270931   0.0046583892  2.6043505E-06
  -0.0020062181   0.0046247964  4.7055358E-06
  -0.0020848062   0.0045899170  6.7999119E-06
  -0.0021628272   0.0045537602  8.8871636E-06
  -0.0022402402   0.0045163139  1.0963686E-05
  -0.0023169745   0.0044775873  1.3024420E-05
  -0.0023929718   0.0044376202  1.5067634E-05
  -0.0024681932   0.0043964586  1.7093573E-05
  -0.0025426114   0.0043541485  1.9103323E-05
  -0.0026162080   0.0043107359  2.1098604E-05
  -0.0026889746   0.0042662681  2.3081978E-05
  -0.0027609181   0.0042207919  2.5057353E-05
  -0.0028320698   0.0041743391  2.7029654E-05
  -0.0029024583   0.0041268985  2.9000265E-05
  -0.0029720764   0.0040784545  3.0967344E-05
  -0.0030409126   0.0040290049  3.2930294E-05
  -0.0031089570   0.0039785450  3.4889120E-05
  -0.0031761935   0.0039270648  3.6843387E-05
  -0.0032425945   0.0038745543  3.8791903E-05
  -0.0033081210   0.0038210121  4.0733045E-05
  -0.0033727322   0.0037664539  4.2665900E-05
  -0.0034364065   0.0037109034  4.4591133E-05
  -0.0034991249   0.0036543586  4.6506537E-05
  -0.0035608370   0.0035968228  4.8406468E-05
  -0.0036214899   0.0035383256  5.0286308E-05
  -0.0036810415   0.0034789108  5.2142897E-05
  -0.0037394604   0.0034186282  5.3974046E-05
  -0.0037967234   0.0033575316  5.5778286E-05
  -0.0038528143   0.0032956794  5.7554996E-05
  -0.0039077289   0.0032331418  5.9305523E-05
  -0.0039614984   0.0031699908  6.1034694E-05
  -0.0040141755   0.0031062570  6.2746035E-05
  -0.0040657907   0.0030419499  6.4439633E-05
  -0.0041163677   0.0029770816  6.6115598E-05
  -0.0041659331   0.0029116611  6.7774730E-05
  -0.0042145155   0.0028456871  6.9418092E-05
  -0.0042621388   0.0027791461  7.1046508E-05
  -0.0043088151   0.0027120152  7.2660254E-05
  -0.0043545414   0.0026442756  7.4260015E-05
  -0.0043993257   0.0025759172  7.5849367E-05
  -0.0044431799   0.0025068974  7.7430454E-05
  -0.0044860779   0.0024371594  7.9001035E-05
  -0.0045279649   0.0023666623  8.0557312E-05
  -0.0045687728   0.0022953851  8.2095215E-05
  -0.0046084274   0.0022233257  8.3610676E-05
  -0.0046468520   0.0021504978  8.5099581E-05
  -0.0046839661   0.0020769317  8.6557654E-05
  -0.0047196863   0.0020026874  8.7981649E-05
  -0.0047539621   0.0019278606  8.9373180E-05
  -0.0047867840   0.0018525318  9.0735340E-05
  -0.0048181441   0.0017767640  9.2068976E-05
  -0.0048480354   0.0017006214  9.3374235E-05
  -0.0048764590   0.0016241705  9.4651432E-05
  -0.0049034271   0.0015474758  9.5901129E-05
  -0.0049289612   0.0014705945  9.7123799E-05
  -0.0049530852   0.0013935733  9.8319130E-05
  -0.0049758145   0.0013164625  9.9486618E-05
  -0.0049971880   0.0012393315  0.00010063010
  -0.0050172809   0.0011622202  0.00010175529
  -0.0050361632   0.0010851294  0.00010286559
  -0.0050538877   0.0010080393  0.00010396241
  -0.0050704884  0.00093091812  0.00010504575
  -0.0050859810  0.00085372904  0.00010611431
  -0.0051003632  0.00077643314  0.00010716539
  -0.0051136103  0.00069899141  0.00010819413
  -0.0051256633  0.00062138512  0.00010919385
  -0.0051364662  0.00054364603  0.00011016165
  -0.0051459968  0.00046581481  0.00011109788
  -0.0051542419  0.00038792427  0.00011200248
  -0.0051611901  0.00031000682  0.00011287507
  -0.0051668340  0.00023209718  0.00011371543
  -0.0051711726  0.00015423086  0.00011452368
  -0.0051742122  7.6438981E-05  0.00011530005
  -0.0051759590 -1.2607150E-06  0.00011604351
  -0.0051763941 -7.8850407E-05  0.00011675064
  -0.0051755001 -0.00015627434  0.00011742125
  -0.0051732950 -0.00023347196  0.00011805891
  -0.0051698134 -0.00031039900  0.00011866768
  -0.0051650959 -0.00038702569  0.00011925147
  -0.0051591859 -0.00046333559  0.00011981404
  -0.0051521270 -0.00053932629  0.00012035902
  -0.0051439612 -0.00061501282  0.00012088941
  -0.0051347178 -0.00069043734  0.00012140575
  -0.0051243776 -0.00076565508  0.00012190361
  -0.0051128905 -0.00084068138  0.00012237904
  -0.0051002147 -0.00091550659  0.00012283045
  -0.0050863123 -0.00099011164  0.00012325648
  -0.0050711469  -0.0010644665  0.00012365561
  -0.0050546871  -0.0011385286  0.00012402655
  -0.0050369121  -0.0012122441  0.00012436866
  -0.0050178192  -0.0012855536  0.00012468236
  -0.0049974237  -0.0013584141  0.00012496746
  -0.0049757201  -0.0014308004  0.00012521969
  -0.0049526892  -0.0015026581  0.00012543536
  -0.0049283332  -0.0015739149  0.00012561386
  -0.0049026740  -0.0016444991  0.00012575608
  -0.0048757471  -0.0017143436  0.00012586373
  -0.0048476000  -0.0017833857  0.00012593930
  -0.0048182937  -0.0018515677  0.00012598644
  -0.0047879099  -0.0019188411  0.00012601048
  -0.0047565537  -0.0019851919  0.00012601693
  -0.0047243076  -0.0020506536  0.00012600653
  -0.0046912216  -0.0021152595  0.00012597853
  -0.0046573389  -0.0021790414  0.00012593326
  -0.0046226935  -0.0022420390  0.00012587106
  -0.0045873033  -0.0023042964  0.00012579164
  -0.0045511681  -0.0023658544  0.00012569402
  -0.0045142735  -0.0024267408  0.00012557721
  -0.0044766053  -0.0024869641  0.00012544169
  -0.0044381684  -0.0025465357  0.00012528895
  -0.0043989496  -0.0026054912  0.00012511627
  -0.0043589055  -0.0026638471  0.00012491903
  -0.0043179911  -0.0027215947  0.00012469388
  -0.0042761673  -0.0027787100  0.00012443859
  -0.0042334007  -0.0028351584  0.00012415167
  -0.0041896629  -0.0028908948  0.00012383224
  -0.0041449311  -0.0029458601  0.00012348043
  -0.0040992016  -0.0029999740  0.00012309906
  -0.0040525146  -0.0030531603  0.00012269402
  -0.0040049187  -0.0031053807  0.00012226822
  -0.0039564489  -0.0031566021  0.00012182246
  -0.0039071452  -0.0032067882  0.00012135803
  -0.0038570569  -0.0032559089  0.00012087675
  -0.0038062389  -0.0033039465  0.00012038047
  -0.0037547434  -0.0033508977  0.00011987047
  -0.0037026106  -0.0033967677  0.00011934734
  -0.0036498735  -0.0034415513  0.00011881280
  -0.0035965881  -0.0034852463  0.00011827127
  -0.0035428038  -0.0035278870  0.00011772390
  -0.0034885380  -0.0035695134  0.00011716854
  -0.0034337912  -0.0036101533  0.00011660215
  -0.0033785566  -0.0036498230  0.00011602160
  -0.0033228245  -0.0036885300  0.00011542369
  -0.0032665813  -0.0037262749  0.00011480497
